Id,median_house_value
17449,227665.1038240191
1905,239908.0559565664
10933,184652.788603343
16265,188983.06865442754
1968,164065.31127389532
15580,240592.84879765502
14373,115820.49934198553
8662,327771.25474406814
18817,206709.14919319242
1378,198788.68327163023
5608,187473.76327744007
11623,258911.79826674747
8631,338119.3239740423
3913,396986.3807396576
14313,267791.93474119355
9052,159970.82450365776
8123,246813.7878512575
12304,244705.69901911615
1131,187517.2826865156
10807,164842.28302663783
16793,441480.60145370715
7065,143760.0794924289
5232,279051.1008918201
7826,143008.36289154206
12060,149320.64647179848
17581,271830.4994036978
13282,271960.4702935249
895,299366.1842390805
6612,185337.21613649765
15509,226791.44276683318
16824,192736.89973704054
7984,132174.66241571022
13013,198539.36111153904
16177,201258.9030224134
13014,189091.19134297097
4958,128427.05470737298
16967,200832.64434390012
4959,307844.23226345464
12093,145731.83275814453
18491,317616.6760186074
1629,204180.08013000822
9764,285493.60831361543
8422,173298.1444718107
7322,157503.0267817325
14650,120932.64648237386
17094,245769.2669981372
11624,220254.71820679132
7173,139880.87581654429
15745,286960.1299599024
13069,222496.88890057517
5028,176176.4675612116
11137,119638.54748740031
11426,162591.35866552684
5535,223657.96385085752
2410,160705.6980704969
3209,119666.66732715632
6930,116807.06574817508
5549,289882.3117289194
6468,212434.02314794454
16301,298113.3936571461
16274,183215.8542890099
12119,177961.8769102024
440,259369.8659458421
1331,153372.92905266455
4516,334110.155593175
269,303989.0422169328
3148,177448.83147085537
842,179168.8929708353
7827,186614.15767942937
11385,353090.80369967874
8529,269099.1763647083
321,219735.27839982221
11818,165474.37292471874
19033,354101.578808068
14594,155958.5629854345
7666,222951.59750302508
19725,177923.43200473563
1040,279256.3186747903
11935,336863.38899151975
15091,392006.6763896696
10730,207370.41358974602
18558,199912.64786776452
19213,209547.25925774567
727,350945.87365393696
8015,132096.87673039318
7286,250576.71716464352
17239,177073.92930614893
3574,176755.98109899744
3251,230907.79788287505
11665,255652.55238295882
4548,351516.20985842746
6673,325286.89206764393
14182,166431.4947115742
10148,268022.00339969323
1485,146376.95387121366
20232,322757.3773862902
19606,112909.46456677075
1224,204470.25176515031
3931,200449.47615855534
16448,326490.0111836273
14381,167631.3862370265
5063,105661.82104852826
18400,268010.500016251
12929,152490.3951738538
10883,188826.4248603899
19060,156332.27246909338
1482,359789.89660799026
15548,339091.4955894038
8308,290240.52067272854
9238,125589.99214964609
9844,148458.33192894983
10184,113806.7395300101
13386,291776.4602794589
3977,183592.03450099603
105,284673.4873805594
1387,222572.5082048497
16120,241690.56023822163
8128,218679.49353785813
12556,145231.32596454804
11212,180693.8932358857
10329,177102.3504254826
1285,222218.7436538767
12318,181134.86537910005
20607,245690.20489393844
19419,429187.3410710366
19602,259235.12627373758
9633,210509.69729267526
2145,225945.2950915726
10088,158580.2630010936
19035,402067.08530275023
2155,127509.63201383268
15201,127853.54583065219
6606,184158.87629054603
16159,266073.387694256
10802,173094.5618084294
16907,212471.82462987996
10788,430929.4229632712
12776,348848.4148974588
19568,176611.12889405494
17724,213161.71898788627
2224,144200.93281871142
10168,180581.28261431065
17748,173249.52702049265
13853,189819.91905020253
11007,122570.72028229451
3173,181825.2773059253
14421,404477.9249711052
11538,198491.56219874282
5975,358173.4198564724
880,251401.3208506576
14372,209367.94898952387
1421,148633.67868876806
3049,267355.9033686341
18478,115642.64048642649
6616,227075.36416149652
1853,460222.4501915033
14150,272605.0972193336
4453,102942.45701468179
20371,211916.19508481718
3554,207228.6850838302
7091,118140.25701652392
5172,203120.36404788942
8463,190125.326507916
17311,141187.74821023524
10539,174764.1584325482
9680,176595.27177354522
10140,204393.4363648038
14868,179433.3697242644
17949,168168.09640507473
18661,190934.91072142633
19220,193339.74266281782
11760,137611.34526868345
5469,249650.81620260797
9778,286024.7514604965
12661,251574.48538083863
4060,171319.1152712668
14259,229545.01059091347
13124,157917.27150989696
15323,198900.4358765342
13795,155441.23337697718
15128,260133.8702214948
10321,213751.79692019336
4906,338734.06623947044
15039,433723.3183296662
16527,344930.951470421
11025,214714.06132128794
17306,199796.29079887032
17576,341963.73635105864
14756,409255.63946433336
11390,250317.57339499408
15415,133355.63148120514
16676,265247.0980790957
13311,292437.57385428355
16892,263845.56999345985
16578,209790.20851494477
20308,416367.70536074217
19807,310148.3608396978
4647,224997.27865154008
11415,274255.43313346006
13918,210776.2719935863
1314,131288.95030658253
5762,165884.17248046916
9804,241156.7044043121
15517,147479.47666836658
5698,398271.51032526087
12156,179653.52026689923
14124,456376.2021401412
8802,177653.71747342762
3888,134588.7563852607
3839,265278.20256815274
12801,249940.5805704756
9906,346880.70950834703
6696,197053.8868324767
11031,220278.84924519187
20346,325180.48748416227
15065,324373.76733769936
12493,206415.37256723098
9790,173188.51384355413
16054,222235.86205405512
9957,165260.67400262464
5480,147109.10527859922
1570,308252.0070554725
8462,184538.1549964283
16831,143782.02408895156
6433,328101.04368482146
6536,250120.12821973945
12112,115273.71564764231
12943,191194.5613266849
8980,235198.72197660332
17986,440281.49217687204
2975,172100.22147264416
19745,397620.2835964004
11980,199253.44121734495
16954,155274.2641274829
3991,169696.31993713716
8177,226431.73394030673
8017,203074.527844828
10917,304893.8268522993
14858,280289.87007400166
4933,185096.58681817594
11266,205128.289744084
5504,258502.11196976763
491,441637.25782146846
14092,140443.49540866318
3478,258457.0806722479
8688,371846.2366279399
17275,369445.428768197
16663,221875.24453693762
16865,151889.17419624684
1435,255705.17186436444
14739,164819.01609641023
1420,189491.4351569139
19584,146693.24527900814
17757,296536.5346727594
3179,259468.15476364995
13332,197588.93571656526
12487,381116.5367905605
8469,117336.01792888317
17376,94494.11746670486
19174,121575.98278298705
13581,348919.707515018
6626,303281.17631367425
13785,445751.03167253785
16488,220691.17480778595
6964,103429.54488903859
8718,204644.70307115075
613,170047.50885944683
10437,324394.86508179887
16053,188890.5563460527
18122,217587.5082307141
7246,125863.22534606616
213,223734.29941160194
15900,205539.3113344133
14423,180393.07704069227
11922,138007.19806996986
2676,164616.55139886393
11163,230589.59105488067
20400,105297.48725815845
7308,148212.702816623
19533,300200.875926285
5872,172381.70218932175
11544,189743.154049493
9022,373313.20578503946
18370,314440.9126623632
14,254953.80812004145
1439,395570.21682731045
13679,169086.4756525255
10820,307020.8920068493
6642,285006.84443939605
1829,210254.0871165901
10299,295759.6160116576
19329,197528.787572606
9814,187841.76946738004
3388,152026.4823019063
18492,191306.71765836715
15671,142974.8941539056
18725,266955.11222135765
18008,111312.40732947124
7921,237487.09556638217
7421,182568.22704722977
3479,166751.05699790205
13176,339359.605324468
18998,333759.45750745124
3877,155584.55954180442
17378,265946.7005192134
5395,219719.52900108387
14984,277512.5003578919
17771,173123.13921536435
305,190565.1787530895
126,371873.2850521792
11444,146913.2389481491
18984,160227.80391863105
5907,107418.7211545798
5950,262073.21769798154
10344,164078.1352142065
20476,180261.06203662086
11419,135069.22680541218
8275,226649.93315300538
4850,314258.5739050816
2856,237031.48123627043
8179,206802.07091188486
1016,395359.14336321363
14916,200925.4796120428
11339,141050.0764196133
7965,151549.44009414822
12120,227590.78504274605
6708,369567.47448078706
3753,222555.91626025067
8168,257154.12392832062
14770,182211.60256699272
6311,257989.6206162218
14096,268022.18375733367
4183,190423.52103524364
13402,90836.31912384897
19352,299052.11142008344
3848,233097.5575153492
10533,469253.26970687433
15379,414573.20220161346
16913,272731.9262439118
20498,421412.405428804
5495,203766.07811363143
3458,203297.73967460543
5624,193253.69169462333
14474,170414.1142484554
9108,152023.4117705056
17975,318549.5882348684
7290,305418.9713690258
3321,219747.87652973752
7757,174693.18548398744
5652,110171.37087721447
17297,119186.88087292365
18069,141962.38832701623
15688,232310.13634994222
9700,191717.91480301632
14807,265791.8816965684
7166,200840.04864416257
14857,179981.64309879343
16317,167467.1617197573
1239,311698.8218344783
9492,197301.6152002557
16509,79115.78091671347
94,392588.70093252097
9350,307342.8877700752
2143,239401.7006791788
9057,336576.06788858597
2319,312177.8891374129
18189,230125.98857529278
18571,200310.5499677277
14587,359800.7715474739
9025,296102.7752103938
15905,311892.5224470159
14736,244168.84182764264
19608,214716.8640015373
13080,403340.67760502966
855,199815.03949089104
7154,271050.26799712447
18915,120709.8364764507
2182,114584.90507322393
11769,163436.17482957002
5676,215126.03881035684
11261,158204.1836511446
4577,177846.22525643112
10278,222749.48157955124
5759,239191.5513977822
6782,237994.98854814094
12076,129814.41851329051
8777,235999.01662314692
11584,155864.28946891622
11871,276441.455649335
20088,162665.7485922315
12457,197237.79151857801
16788,113467.3854872257
2623,151089.1070231173
20001,259600.8877898118
8969,242575.9774771185
15301,247802.82794820724
19772,135889.14853758927
13208,217021.81311387898
18677,160775.28914341575
17728,366922.4211120904
17247,142531.75478160265
11294,262716.23735762667
10882,147823.6999086717
8272,171567.62430415058
847,238519.41178345648
3169,98996.43851060273
13724,112510.91555649739
17013,167657.80932298602
8820,336596.29410377913
3316,186884.8372797328
4534,175175.33118134143
11547,127970.85166530055
18623,127301.24032442084
4392,211086.2400324672
19218,199762.76641428837
5501,193149.85903248555
1884,190893.55453400148
10600,125471.87592165124
4503,258640.03928711926
3608,141523.69121759024
1889,180413.49340011558
7920,238022.07754019697
17517,309750.5399771864
11841,210541.49964800413
14003,199501.01070017222
10644,204458.89191962543
3351,174110.1547345616
924,263912.99290967773
5598,147053.5076066507
17751,430849.5193978626
8387,252050.14174201808
14832,170980.2737213958
13139,202670.28443749226
7506,160786.03824239364
5524,179777.56432515636
19127,105160.13503563024
17469,209847.14545125788
13542,187421.03686776076
9003,140402.22672679002
20592,312355.593726163
6973,213701.35855182103
6859,191199.05624885857
19400,119411.12862716311
18530,201191.50885069565
10021,206074.08857469267
6456,188339.289937807
5440,152974.80441741383
13527,452181.3176545722
9599,224674.05746675606
1143,208255.37355674774
10178,286536.9711503168
16232,252087.6347841464
14906,114372.74492518205
19252,262209.0915754473
7334,346799.97853505384
18216,204152.1559755765
2501,328339.7378256885
9552,235799.6381585086
1787,155297.25154043248
14243,215372.18054094975
13644,190732.82200976112
8870,290857.9278044004
3890,232079.87853658298
4804,181432.76565806402
17753,114020.54434295326
267,168076.38365006776
10222,220323.496707272
3533,186920.6090797326
15316,226418.00292031482
6097,334800.1322878587
11787,194259.03698236647
15641,217830.34240757633
11489,147073.88592508863
19309,326639.051688493
11075,256565.28824223948
16049,190202.00422454404
2526,320727.6851580958
16805,173717.31881981628
2832,311651.52409929887
4545,106890.31478245107
7967,200462.49159214672
579,176405.90392908873
15571,347710.7693195193
18335,160816.67898538747
11069,176151.11445324964
12735,345452.78829789127
17121,234792.41073334386
993,158315.28374145186
11146,172623.32239127363
13967,183100.4640987536
1549,163822.3895764616
18416,139471.58374798522
9578,246553.9490107868
16888,165440.2346456494
13347,141429.6289998274
20234,189885.17872714455
5705,234990.70269276254
14961,427375.68858679436
12015,216966.1779577662
9822,230902.27384952252
6237,166903.49949734122
7112,138788.91888699122
6922,113734.821185832
3128,194226.2364114711
7035,240147.64891409592
15109,220633.66666737042
3824,180856.7411882701
2836,220547.7875979615
20370,306527.50065854064
16695,236654.6470181847
16630,322232.98767404153
19563,176633.87850547364
13428,365855.41253233067
20620,384839.78280979325
18703,167419.61725005554
5099,302329.4770102801
12552,130519.40657232587
9383,202696.652481158
2789,180145.55990585178
16956,343808.37669590587
7651,370939.51564467547
10350,253815.4592370185
4795,362120.4651013643
1048,89476.6937614998
5957,126633.27874916629
18024,330989.9993720355
19737,302962.39410135057
8990,194458.25873284225
19312,208377.396080071
1798,226823.85361553883
19264,304210.3552966815
15481,92196.38636253207
13774,276317.04046471324
11694,184867.7893138194
17546,138851.6161134984
20471,267265.30880818353
19674,284753.7978657523
19809,141884.3721547765
17015,172122.51471328814
16662,248164.1001050083
11173,212302.82517877012
19573,258146.2790040571
17394,210133.57865703644
19838,197463.52218347235
17759,110001.25472993408
6862,271261.05223124713
2579,188357.8196107958
8597,249601.4212855873
19558,126102.39102647836
15620,140317.33809715157
18593,325543.9082842607
179,248651.61777554714
550,422220.1770079644
8024,181417.71064360306
15137,308592.56614362396
6465,204230.07033892424
9352,206077.35843942524
14764,452571.73743598664
11520,177328.21250524974
9717,153538.2778150701
5639,83057.35456113466
19170,165924.15397146338
5979,108125.27990084053
18218,166269.23780554254
3684,187305.6261053001
16497,174947.41950477616
480,212278.29089439008
12547,123501.08100952451
16108,190890.7042163508
4838,225326.00260283673
3521,236761.33784951497
2261,282173.62418730184
16537,285183.2745199706
13238,127202.27489114326
19102,240215.475263938
5669,149846.17357417857
10688,169508.27206666535
15396,289467.17371203087
8906,189601.5445675672
15819,157637.95271361593
4000,226008.0436944701
9950,152934.1182232982
3815,236152.30863600597
5864,288444.2326764019
15189,333209.56634968816
632,332215.88711009757
2819,222192.68531395297
16238,188154.4203765637
15561,249911.6499355411
6784,320567.1884198293
17061,100341.42162435099
5184,225039.47083287503
2734,95503.71625762011
16675,420688.05573279184
11837,235351.826851787
8702,283206.2073988083
10425,176852.0663739167
15960,196170.08677070178
14130,249370.0076276181
13850,258582.41018945217
17867,123273.9506525017
9199,269954.23526213056
11938,220903.18804847915
12807,241796.55669257438
12138,159058.47014040488
19593,298883.74470938306
15275,256916.97166323537
181,168678.0002804545
19567,262622.37942922226
16199,150646.6252980418
729,326145.25058498234
15793,254856.92760298998
7933,278308.86249325983
8747,104058.9846108807
11994,154522.44234606967
15211,292063.93729470053
19418,248942.63909900488
17514,278541.6042470859
4892,212485.94029057588
11161,406859.1531305576
16023,258071.52784907597
412,184548.46511166173
13394,214703.80157961723
3527,457370.15703472553
15320,227721.807020935
7122,237026.62828681164
14033,361995.72488572943
6680,190127.0774378995
5183,249622.29372361247
15848,242412.36162201746
14090,192071.39334091463
16636,203928.0467896782
10955,219879.24351222778
13183,272877.019493715
14498,190480.26476795957
7925,156599.7637387158
3542,223366.43771318375
20060,133591.84146943784
15818,257469.42950617382
1244,225832.04396428465
17955,109425.11089287102
10809,204579.00932099984
1383,301508.5235171162
8976,218536.74768949128
5092,142484.94667329342
10245,348037.4678073883
7971,138143.35121805206
19456,250148.73500691645
4523,305717.5424411455
1682,115534.45373032695
20168,344157.4652259882
3783,298352.297498992
3842,186021.85628647998
10849,314410.4612389889
9377,267371.4386277058
17661,125489.35665091587
17653,345182.8279448088
10865,186440.65156450684
2129,286556.34319522
9692,90556.72646759904
18223,322589.3646871286
4938,195594.22061000307
3792,179665.2234377387
4679,120808.75199447352
6203,435864.8430080731
617,360973.82562751
2307,150036.96728206138
11501,144783.1118246419
14787,201385.63509044598
6660,133631.36083629783
3020,194212.93301311936
299,299836.35306637804
5081,206683.87770244968
15945,171839.8808095079
17682,279011.31438560336
4444,169017.93496523835
17347,213840.90814045878
837,209911.24834956115
5046,101856.24040558409
9068,177897.8716223803
146,113664.57513873781
8281,245253.49921097868
12248,210248.4480873421
2237,281898.172132703
17472,207998.65682633637
12136,210877.41244622358
13065,222510.60069430713
7767,157091.9747731369
13538,137070.48328604884
3560,184280.68626726852
14231,328381.862379477
14128,194958.50855686967
8035,154735.10917906245
13889,187504.44728169724
2901,447864.45788656553
1512,179663.94747233918
6503,283342.7514262685
15268,379362.346822984
3900,315280.8067149796
2576,214104.98443499877
231,128980.20251004853
19036,328486.1900626463
6797,187973.08500870585
18226,250163.46490054452
18778,179215.0642212533
12111,429136.9564210388
4799,313012.30472950207
6123,175810.29244207035
16587,238388.1832884841
18937,155743.37780364582
15768,78900.27640562315
16905,182053.70017581628
15124,193139.44404930048
9457,311469.6198284929
19981,103281.70431606002
6644,287687.53398816043
628,189714.56623951806
6773,236316.35054775816
13620,111032.80343164068
9398,185561.98730676423
13249,194021.1163472275
1760,261558.93400571748
18678,241467.11387292453
16290,174988.09153820653
1335,337592.423908147
10167,100964.14692823782
2372,155174.2958939732
17775,307958.52410532866
16909,213957.99350806634
1703,171536.32693172316
20508,136582.0300558311
18970,356746.89995886805
3766,190524.37029915067
12783,276585.60330149106
17898,186616.84276177388
18364,218376.7713875273
8897,215701.78773007082
11043,287764.2441689298
16152,234845.57141709005
3873,112559.60828817068
17081,435739.99313018617
18384,150634.81913244302
2878,177886.7113664933
6129,173473.4303342057
7948,195850.60629749976
15602,335119.7778941208
10670,412669.86708872824
1026,295141.75401030836
15087,178483.12273591745
9545,201982.28343264814
15623,262159.65689585754
11293,178620.82772911963
12512,160595.82215742802
2034,207976.43173219962
18789,279537.40451435954
12474,148484.58582538195
1368,210608.64975350493
12982,267033.1547694271
3468,147447.55403451034
11096,232481.85692637484
17671,174673.48854933464
624,143642.56332488236
8826,252719.29693253717
814,233940.4688533121
12338,188183.98465582405
4260,284059.5410672431
9015,248199.099773286
4980,149134.0180654854
20167,186891.33395291737
12344,193512.87168700647
1742,300076.5367549352
2250,201147.3722964155
10935,182555.36493649657
1058,193639.69919924386
10087,292554.7293645858
10129,115189.49625294599
7485,215582.58462446122
17699,203463.19169584915
4920,138949.68118749556
965,162806.6207691185
7825,331738.69201995
7701,238910.0826698873
13960,161400.36733347556
5821,175386.941191358
16410,133495.8676054579
1080,253951.0226665995
6182,162930.23840450062
15177,170561.0747952984
5606,124801.69922770603
12408,245567.77465808808
5209,207166.55881146077
10107,238585.19907891142
432,230500.09045951997
16444,258207.7684980772
14810,233584.44264546986
10701,165170.654169881
5299,218922.08091636564
5029,340258.6170757644
8572,233764.01245048904
2252,379396.76676075463
2969,187449.94209111086
2421,314058.4086407091
11637,167916.15076966936
13663,254836.57929914547
13227,265212.74662571197
16738,274542.84340447286
17113,213575.34664378516
2259,301045.3412586277
4311,176332.48772737326
5778,219641.44576565537
7953,221172.9323075246
6790,218738.66389762887
11485,176485.38727203023
6571,187190.0656379576
13270,298142.35707056965
7437,217281.39218614067
18490,199137.00063268517
15587,150391.2138586473
18035,208357.48916920437
14336,204938.73019606344
13587,224680.5788984236
5188,240518.10526465895
17692,373944.62551537127
8491,114746.24535930938
6210,171121.15203081048
12377,200545.8806284287
9522,125465.8557252241
3949,213343.194618788
16064,240469.67413126503
18556,373385.9577173982
15628,163004.13920346453
5945,167656.0138868115
14924,240042.8197395324
20313,219611.88027262222
9236,162837.09883947586
5881,305651.14288634446
19282,157917.1316356638
7932,164838.758136431
10297,132269.86741491882
9197,310736.5083698051
4881,235167.3926894097
11377,139177.7987139448
1902,282946.954186611
12572,204277.88837732034
17599,144552.45803383132
2460,311788.48414473375
20428,105761.71535749687
5529,211816.07312823497
14446,130510.91108315153
8527,302174.4215256127
13397,214297.08169798597
16168,415698.1817101465
9146,261768.3450669056
540,256204.1539984299
3378,132099.2098818179
1319,209775.0139033442
2074,251738.13838649905
16559,108993.7438302095
9829,385075.4239335218
12207,218233.6160894448
16257,139867.80517559618
1543,170755.49898713105
12014,211154.39191974627
9218,179871.54634331027
7434,197845.7983724916
10133,248906.616755733
11468,123166.91506922878
633,195000.28369666793
4315,325209.97687117074
19870,306192.4110589872
14402,326354.89979310235
4855,198780.57581455188
18015,183024.09030515936
10575,175648.22045007118
14349,146436.42642789418
8978,350630.37283708656
15865,130968.19206309642
14838,226479.09752131838
3714,117645.10762136037
2128,164624.52738231685
5526,256158.09463974187
1496,127010.26549083146
13682,190172.73715198194
4006,476102.7194015539
1745,280095.8586727978
20347,196636.44645106775
17382,187593.3618098082
7132,143570.0191858364
20005,264831.46939054056
4156,283775.20893663727
4048,147561.0622584163
13616,137685.09788002577
2833,103979.3104496302
6948,192311.45513072523
10077,243608.70635618764
1500,244458.51905517397
18157,138793.87606685905
13838,211532.2019314381
17446,367770.3133847872
19630,180041.98002001512
7734,134310.18610364565
5406,243982.28963929645
2657,108816.9329265388
13197,189539.70399835883
9460,412286.3445423324
10773,291946.2379641956
12713,182367.7166128175
14980,98230.42469659133
8785,207952.85902609045
11786,272208.95920704055
12690,238213.5762203055
5246,204537.03411184944
1841,142962.52596296166
16633,166134.04881072653
3436,206525.76819190034
9257,308085.1253890131
14941,99005.35886606375
14227,214026.58849998796
11421,163326.76477931582
9819,293406.90215470025
12488,127966.7494602142
1700,203352.67341411582
7236,129573.38986632013
18515,172318.43949301867
18152,311230.4139536225
915,177307.8719647634
15139,219515.59561800092
14514,204913.54596434135
2442,264062.79337273026
332,184615.09886235945
18279,182159.09454660333
13951,210343.1372958885
9130,163421.10567570323
12687,119633.57228178762
17837,168635.10369828512
9918,203904.33794384633
14180,288500.6954500463
18280,153466.836483887
6390,205904.71942457286
461,247400.47831075592
11647,215966.81746519337
27,324458.53900249326
20378,237503.79787794538
746,144144.15187769677
1404,203424.1546774104
16237,151255.71673500372
2430,158541.97091618492
4643,326810.8347227655
13218,230951.85990787367
15986,183176.35063431363
10331,246620.80409223516
3305,162704.04730654808
7105,208299.29064969617
16665,221193.8397459691
14113,394925.8411272241
13383,247930.01477341543
12182,287199.8860762968
15003,258361.55652244517
3459,342287.1144905232
17192,253384.30800312798
17797,306970.41680552106
2661,121048.56055638059
15487,210080.9155819427
13585,257394.84674266828
17533,158236.7040874185
8530,178324.05964614748
5545,230579.94182546792
16716,204201.0878337421
7196,304602.1862010034
17838,229573.92529911603
14504,214628.54956366797
7017,360229.6523903077
9965,124378.82195886991
19680,232860.65070251242
19633,194399.41276973023
18548,114936.88759009908
9004,139047.28155182302
9479,143702.2897822277
6268,255654.88997730784
5073,211760.4787154562
7604,111966.95023733946
5799,121337.25519942596
18669,394138.2548106682
16540,255636.4425375021
20171,116255.91242999728
15346,209481.9965876851
15391,224780.10605163756
15250,246236.85712679592
16291,240794.71237182352
18923,203569.67881877752
15031,234430.6539924542
18836,178701.4428161425
17620,233275.67881563096
347,205986.39185205192
3283,128984.97588933144
17101,445972.4538389667
3861,180872.71415560757
856,332571.37179427414
14229,236224.99400075234
16065,177449.15906644476
2720,181812.23763187916
11791,328153.2964757053
15414,191416.0220569724
11729,221638.05301343484
13622,346245.5601843408
12183,340383.7371666276
12507,292194.3422210615
9736,108718.60990544484
6707,173977.54068750312
12743,246919.73530066892
17328,383646.0224653221
16197,455027.7554771045
13704,177689.0149814068
10581,134443.36871226187
18165,155218.18775023473
9207,133311.9881604287
19068,327003.98154579464
4164,197440.5172715715
13594,264881.6577109308
3031,173322.60252333214
17296,165784.77926670757
4455,252129.66676838472
14741,276839.64917147503
19477,298446.38197950844
9273,207347.44138070813
20261,144118.90098907985
7675,167773.18071730444
5265,151800.43252927146
1111,214941.36506616735
3754,188405.3191447765
3499,276076.07693387097
3259,338694.42156098987
15859,204900.67374168092
7682,410967.07398503413
6073,181398.11921851936
8000,318255.8899925151
1994,123644.08489418395
14487,114460.5011487811
19407,139722.9880984618
18300,118971.70878330244
955,210545.89117958528
5965,159685.18379273397
2098,159053.56791303738
18850,297985.27489341184
7159,253352.43929017583
6799,231698.09530474377
8506,325218.3190130666
12411,169179.8211367292
1592,136853.82266674456
1600,142739.3970928932
3668,392299.2369577604
5797,395546.029292591
109,192154.7752549796
6143,188198.1386830641
10444,246170.8032834004
9332,252372.4586940342
11440,337095.36739545217
15665,220963.82332621998
8849,174259.06648423997
8251,228133.62785261453
6753,235215.94267704885
17698,357261.4674625926
2395,283214.1252799487
3989,201591.84690205308
1504,167705.80136931263
2637,177254.29942088466
4994,416830.1265605835
12511,334418.6744443063
985,205040.18001406643
8801,164235.74036238922
10451,200271.4450130827
4869,217810.26599894452
13499,147718.59096110114
4166,258247.40333561166
9159,240671.25044633244
5393,170522.07617695545
18701,353611.7982902414
7895,204915.0508168813
3306,191021.24514164156
5056,313586.40295429237
6103,361063.1581074382
9047,172035.303942712
5981,177424.98119676358
6063,156263.33689664933
2243,146686.83207737736
17020,199682.85733099538
18925,280535.89513143577
20270,248827.32266793595
6611,176822.81960805034
2356,270538.93770714954
11593,149284.37417014653
10536,208550.9339558967
8872,167271.3877079377
5750,335914.5075299183
20271,184377.93497568605
14028,150856.0297008026
20186,151536.03382512546
13236,169899.9164504823
3359,101624.06730815207
10172,360719.234344506
15135,270657.71841142414
2165,294186.06006484624
4326,266512.7888809549
9788,205960.16157510274
11649,213340.25257733496
16728,143392.14893304693
6132,280660.1638800804
10152,215774.28064170948
13002,187080.24726696184
10603,256613.25223579543
13903,199539.9141691312
1099,217358.90088887574
6514,423659.3066912777
8692,347222.9305296492
16593,158205.512261454
13973,317068.02964044764
12007,225206.89140405713
1964,189113.8078455983
4339,240767.01350548776
14345,243473.65149301715
6916,185010.52277958108
547,187266.90820711624
12155,206723.37694562177
3077,183386.57659425322
10074,167928.84301587756
12194,151276.37420259553
7525,191737.5589221718
13790,208324.1694848418
4676,256090.25222549425
1808,233385.6015210595
7951,168839.52980838835
13821,194327.4437786638
10859,191775.55863743927
3580,231254.47534203503
8668,288848.9236757041
11409,151081.54530332886
6666,201405.15519348148
7102,205991.17236845198
10885,173224.03988575013
12655,254260.72246480462
3958,378932.5667056809
4604,240011.3506854229
17276,190279.50726330184
12681,232745.1491956484
16884,171943.38264033775
12173,269698.24477416225
9173,238259.4857727764
16589,308502.1175981795
2760,146658.3523820161
1497,167009.06718494443
8835,267716.0310388926
1607,166435.82683229508
19119,343454.7488201757
10470,204506.0276024643
20222,235757.87588715044
16940,251271.22044625605
10270,297939.1857403964
20142,133818.96756059956
9988,179955.78538025334
9598,168301.63729833657
20360,189560.8985911878
16986,142678.7654678694
12337,325516.9982315174
18338,216974.8846116542
18252,188164.6316290212
1299,268575.69565679954
7954,190070.9091114367
1133,178284.47952462087
17381,78640.76934056832
19478,221838.9662032324
3403,400839.16019465507
201,242962.71685526508
15353,276782.9666246251
353,103962.28076673813
4210,328564.39785407955
398,170729.66637643246
15614,286929.4979836109
12608,197914.88549908664
14459,343314.07104590395
20638,204720.29304149226
16638,115841.99173520516
8464,190666.72231916717
11052,97826.66735478939
229,437170.9940410635
17927,232032.44223850142
12414,154550.68143133103
1193,237132.5766991195
7053,337249.80539602356
11811,332150.8513858567
3618,372877.9632380292
16993,375287.2910392747
6289,269273.5174280677
16050,293286.3654069089
12039,424440.79129042535
13342,152443.56314760126
10473,112917.76336261546
2580,208165.64912047572
7232,277988.3609703024
18756,131933.59032128696
15518,128265.41564944302
6806,150868.23336767434
15185,218422.5947259976
5290,320557.3840936377
5417,222570.50020857636
16092,135856.01624068277
7773,165626.4616592212
5637,227023.8871389447
7038,157237.2820168813
16863,175509.13564844933
9312,201918.69234158716
12647,132201.95637027716
5723,213726.67777057612
12719,300650.72007619747
12663,199912.80242363035
15253,114499.5513903
8237,249577.78134343913
8165,394834.3308181837
13278,110889.02482571927
15393,238429.48321090362
11416,178582.74644971674
8310,162388.0129019605
17238,134317.14809444486
18243,349509.40019957663
11882,311660.7055343399
17688,137908.31913995143
15762,121543.18828316726
3339,276886.133363761
8559,266336.61951812514
1751,281555.4224564219
18314,251904.34044680258
8911,388545.343443909
8061,159215.89965114082
4239,314087.2766183262
3367,219238.2642071946
5812,197766.14379563823
2269,174638.98207269545
18221,210065.79374656023
5133,356886.3234555794
8063,241564.08559590756
19864,339285.10783974885
10235,132602.88812066984
3612,254295.87289080457
3214,125548.88277598268
6643,201769.99326605527
653,274958.1551885236
14934,337554.58562232635
11950,261817.19410958383
11641,260562.63752939776
18728,227133.81420358855
14731,134319.611847685
9593,128013.87454853256
1619,166484.49085944687
17896,264333.1020621152
17596,223830.80831158618
17934,142098.40455364747
10389,214814.56079229878
12931,344103.0505470116
6420,240400.71989176155
14845,238943.8618676846
11315,118076.83338869867
10043,179290.26232542214
6263,148707.72795386985
15367,151924.99809281956
291,101082.21159028975
5794,106053.70228805776
16411,189329.07919780552
7509,142696.42396153294
2876,163220.02128231557
161,257549.9189256316
17356,278802.8144830167
11702,124487.03446463628
11417,256800.24048731878
10310,264060.5657118625
9945,136254.20638074607
8705,331339.51002432924
12036,198784.96622508447
19142,154968.95097782102
17789,143851.01396834644
18671,472687.4528984816
14655,285076.5223777005
13586,158669.26217546445
15582,245030.61290200843
